260,12.007563,23.237482,12.941869
261,12.119862,23.395056,13.186384
262,12.232614,23.551200,13.434766
263,12.345800,23.705820,13.687034
264,12.459400,23.858819,13.943203
265,12.573394,24.010099,14.203289
266,12.687761,24.159561,14.467303
267,12.802479,24.307101,14.735255
268,12.917525,24.452615,15.007153
269,13.032876,24.595998,15.283002
270,13.148507,24.737141,15.562805
271,13.264394,24.875935,15.846562
272,13.380509,25.012267,16.134270
273,13.496827,25.146024,16.425923
274,13.613319,25.277091,16.721513
275,13.729956,25.405352,17.021029
276,13.846710,25.530687,17.324455
277,13.963550,25.652978,17.631773
278,14.080444,25.772102,17.942963
279,14.197361,25.887937,18.257999
280,14.314267,26.000360,18.576853
281,14.431128,26.109245,18.899492
282,14.547909,26.214467,19.225880
283,14.664574,26.315897,19.555978
284,14.781088,26.413409,19.889742
285,14.897411,26.506874,20.227122
286,15.013505,26.596163,20.568069
287,15.129332,26.681146,20.912523
288,15.244850,26.761694,21.260426
289,15.360019,26.837676,21.611711
290,15.474795,26.908963,21.966308
291,15.589137,26.975424,22.324144
292,15.703000,27.036930,22.685138
293,15.816339,27.093353,23.049206
294,15.929109,27.144563,23.416261
295,16.041264,27.190433,23.786208
296,16.152755,27.230837,24.158949
297,16.263536,27.265650,24.534379
298,16.373557,27.294747,24.912392
299,16.482769,27.318008,25.292873
300,16.591122,27.335311,25.675703
301,16.698564,27.346538,26.060760
302,16.805043,27.351574,26.447914
303,16.910509,27.350305,26.837032
304,17.014907,27.342621,27.227976
305,17.118184,27.328415,27.620602
306,17.220286,27.307581,28.014762
307,17.321159,27.280019,28.410302
308,17.420748,27.245632,28.807065
309,17.518996,27.204327,29.204887
310,17.615850,27.156014,29.603602
311,17.711251,27.100609,30.003037
312,17.805145,27.038032,30.403017
313,17.897474,26.968208,30.803360
314,17.988181,26.891067,31.203883
315,18.077210,26.806544,31.604396
316,18.164503,26.714580,32.004707
317,18.250004,26.615122,32.404621
318,18.333655,26.508122,32.803936
319,18.415400,26.393541,33.202452
320,18.495181,26.271342,33.599962
321,18.572943,26.141498,33.996258
322,18.648629,26.003988,34.391128
323,18.722182,25.858799,34.784359
324,18.793548,25.705922,35.175736
325,18.862672,25.545358,35.565042
326,18.929499,25.377116,35.952058
327,18.993975,25.201211,36.336565
328,19.056047,25.017665,36.718341
329,19.115664,24.826510,37.097165
330,19.172772,24.627785,37.472817
331,19.227322,24.421537,37.845075
332,19.279264,24.207821,38.213718
333,19.328550,23.986700,38.578527
334,19.375131,23.758246,38.939281
335,19.418963,23.522538,39.295765
336,19.459998,23.279663,39.647762
337,19.498195,23.029718,39.995060
338,19.533510,22.772807,40.337447
339,19.565903,22.509040,40.674716
340,19.595335,22.238539,41.006662
341,19.621767,21.961430,41.333085
342,19.645163,21.677850,41.653789
343,19.665490,21.387942,41.968580
344,19.682715,21.091855,42.277271
345,19.696806,20.789747,42.579679
346,19.707735,20.481784,42.875628
347,19.715476,20.168138,43.164945
348,19.720003,19.848985,43.447466
349,19.721292,19.524512,43.723031
350,19.719325,19.194909,43.991488
351,19.714080,18.860373,44.252691
352,19.705543,18.521106,44.506501
353,19.693699,18.177315,44.752789
354,19.678535,17.829214,44.991429
355,19.660042,17.477018,45.222308
356,19.638212,17.120950,45.445317
357,19.613039,16.761234,45.660358
358,19.584521,16.398099,45.867338
359,19.552657,16.031778,46.066177
360,19.517448,15.662504,46.256801
361,19.478899,15.290516,46.439145
362,19.437015,14.916051,46.613153
363,19.391805,14.539351,46.778778
